scorer,LK,LK,LK,LK,LK,LK,LK,LK,LK,LK,LK,LK,LK,LK,LK,LK,LK,LK
labeled-data/Rat35_COD4_testA_cut/img285424.png,204.3212080414009,167.62433986183464,186.60526074299895,162.17327915463403,226.12545087020328,170.00917892123488,210.4536513370016,104.9371417290277,218.63024239780248,106.29990690582787,211.4757252196017,135.94004950123116,218.63024239780248,95.73847678562669,184.5611129777987,210.21075163683932,175.3624480343977,295.04288389264866
labeled-data/Rat35_COD4_testA_cut/img287055.png,263.9421845264075,121.97170643902962,259.172506407607,108.00336337682808,270.4153191162082,141.05041891423173,320.49693936361376,91.3094899610262,323.9038523056141,100.50815490442722,303.8030659478119,105.27783302322774,334.80597372001534,88.92465090162597,217.60816851520235,144.11664056203205,162.41617885479627,225.54185987584103
labeled-data/Rat35_COD4_testA_cut/img290574.png,438.7168184510268,89.94672478422609,430.8809186844259,75.29699913362447,446.8934095118277,108.34405467102812,493.90880811143285,57.24036054102248,496.9750297592332,63.71349513082316,470.74180010583035,74.95630783942443,508.2178424678345,53.492756304822024,392.7234937340217,112.7730414956286,300.0554617116115,157.4036010358335
labeled-data/Rat35_COD4_testA_cut/img291636.png,466.6535045754299,67.46109936702356,453.70723539582843,53.15206501062198,484.02876057963186,81.08875113502506,476.533552107231,19.764318179018346,486.7542909332321,18.060861708018138,482.32530410863166,44.975473949821094,480.62184763763145,6.136666411016847,435.9912880974265,88.24326831322588,347.75224289961676,140.0283450316316
labeled-data/Rat35_COD4_testA_cut/img293400.png,468.01626975223,49.74515206862162,453.70723539582843,45.316165244021136,485.0508344622319,60.987964777222885,459.4989873972291,9.543579353017208,470.4011088116303,4.77390123421668,476.87424340143104,27.600217945619193,459.15829610302904,1.026296998016278,443.48649656982735,78.36322078142479,355.5881426662176,118.90548479122924
labeled-data/Rat35_COD4_testA_cut/img296005.png,473.4673304594306,109.02543725942814,485.3915257564319,125.71931067523002,456.7734570436288,97.4419332566269,426.45193185982544,136.62143208963124,425.4298579772253,126.74138455783014,450.6410137480281,125.71931067523002,420.3194885642248,132.53313655923074,493.90880811143285,57.24036054102248,419.6381059758247,36.458191594820164
labeled-data/Rat35_COD4_testA_cut/img297596.png,399.5373196180225,121.97170643902962,395.108332793422,141.73180150263175,394.76764149922195,102.55230266962747,340.59772572141594,121.63101514482958,347.0708603112167,114.13580667242871,362.7426598444184,126.4006932636301,339.5756518388159,109.70681984782823,448.5968659828279,116.17995443762896,466.31281328122986,38.16164806582037
labeled-data/Rat35_COD4_testA_cut/img300239.png,398.1745544412223,118.5647934970292,387.27243302682115,136.96212338383123,406.0104542078232,103.57437655222759,355.92883396041765,84.83635537122552,362.06127725601834,77.00045560462462,379.0958419660202,97.10124196242685,350.137081959017,81.4294424292251,446.21202692342763,131.17037138243063,500.38194270123364,72.57146878002413
labeled-data/Rat35_COD4_testA_cut/img302757.png,219.31162498620256,245.98333752784328,228.51028992960357,260.97375447264494,205.68397321820106,230.99292058304164,170.25207862139712,280.05246694784705,164.11963532579648,269.49103682764587,192.05632145019956,260.6330631784449,155.94304426499554,282.77799730144733,275.8663798234088,220.43149046284046,367.1716466690189,165.5801920966344
labeled-data/Rat35_COD4_testA_cut/img304515.png,179.45074356479813,259.9516805900448,177.40659579959794,280.3931582420471,173.65899156339754,243.598498468443,148.1071444983947,276.9862453000467,142.99677508539412,267.78758035664566,163.09756144319635,264.72135870884534,132.0946536709929,277.3269365942467,222.71853792820292,250.41232435244376,319.47486548101364,227.58600764104125
labeled-data/Rat35_COD4_testA_cut/img305945.png,185.58318686039883,271.87587588704616,205.34328192400102,283.11868859564737,168.20793085619692,274.9420975348465,196.48530827480005,320.5947309576515,186.945952037199,324.3423351938519,186.945952037199,297.768414246249,196.8259995690001,335.24445660825313,231.91720287160393,243.25780717424297,322.881778423014,224.5197859932409
labeled-data/Rat35_COD4_testA_cut/img312001.png,210.11296004280155,329.11201331265244,227.8289073412035,322.97957001705174,192.05632145019956,335.24445660825313,237.36826357880454,357.0486994370555,230.55443769480382,364.20321661525634,214.88263816160207,346.14657802265435,244.52278075700536,368.9728947340568,194.4411605095998,268.46896294504575,254.06213699460642,197.26448245723793
